YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,AZ,Arizona,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,21.2,21.2,19.0,23.6,4499.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,4,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,8.1,8.1,6.3,10.4,889.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,30.3,30.3,28.4,32.2,3923.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,26.9,26.9,21.5,33.2,315.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,33.1,33.1,28.5,38.1,652.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,37.3,37.3,27.5,48.2,151.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,23.2,23.2,14.8,34.6,85.0,,,,,,Hawaiian/Pacific Islander,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,22.0,22.0,21.0,23.1,10988.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,6,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,7.7,7.7,3.1,18.0,132.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,23.5,23.5,13.0,38.6,73.0,,,,,,Other,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,23.0,23.0,15.5,32.7,197.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,34.2,34.2,26.9,42.3,250.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,18.9,18.9,17.8,19.9,10641.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,30.7,30.7,19.6,44.8,89.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,26.5,26.5,23.3,29.9,1402.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,8,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,23.0,23.0,21.4,24.7,5100.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,9,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,30.1,30.1,17.8,46.1,57.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,9,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,32.6,32.6,27.0,38.7,501.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,9,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,32.8,32.8,26.8,39.5,467.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,9,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,36.0,36.0,22.1,52.9,53.0,,,,,,Other,OWS,OWS1,Q036,VALUE,9,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,6.3,6.3,3.2,12.2,164.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,9,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,22.9,22.9,10.8,42.1,53.0,,,,,,Other,OWS,OWS1,Q036,VALUE,11,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,0.9,0.9,0.3,3.0,91.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,11,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,13.3,13.3,8.3,20.6,167.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,11,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,32.2,32.2,17.0,52.4,64.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,11,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,10.7,10.7,8.8,13.0,1939.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,11,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,36.7,36.7,33.4,40.1,1953.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,11,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,27.2,27.2,25.2,29.3,3501.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,10,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,22.4,22.4,14.3,33.4,130.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,10,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,36.5,36.5,24.4,50.5,77.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,10,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,38.2,38.2,33.2,43.5,649.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,10,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,2.1,2.1,0.4,11.6,63.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,10,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,26.7,26.7,19.0,36.2,180.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,24.9,24.9,23.6,26.3,9025.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,27.8,27.8,24.5,31.5,1061.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,22.3,22.3,13.7,34.4,96.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,35.7,35.7,31.4,40.2,1028.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,6.2,6.2,2.6,13.8,107.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,25.0,25.0,23.5,26.6,6482.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,8.6,8.6,3.6,19.3,57.0,,,,,,Other,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,5.4,5.4,2.4,11.7,104.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,27.1,27.1,17.8,38.9,109.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,26.4,26.4,20.4,33.3,326.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,31.6,31.6,18.3,48.7,53.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,GA,Georgia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,36.8,36.8,33.7,40.0,2101.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,23.2,23.2,11.0,42.3,54.0,,,,,,Other,OWS,OWS1,Q036,VALUE,15,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,19.0,19.0,16.5,21.7,2475.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,15,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,45.5,45.5,35.2,56.1,183.0,,,,,,Hawaiian/Pacific Islander,OWS,OWS1,Q036,VALUE,15,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,32.5,32.5,29.3,35.8,1531.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,15,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,26.8,26.8,21.2,33.2,497.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,15,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,16.0,16.0,13.9,18.3,2504.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,15,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,27.8,27.8,19.1,38.6,109.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,19,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,29.2,29.2,27.8,30.6,6413.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,19,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,3.0,3.0,0.9,9.4,57.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,19,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,33.2,33.2,25.5,42.0,189.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,19,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,33.7,33.7,20.2,50.6,53.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,19,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,25.9,25.9,24.2,27.7,5216.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,16,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,35.9,35.9,27.9,44.8,239.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,16,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,34.9,34.9,22.3,50.0,84.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,16,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,28.6,28.6,16.1,45.5,71.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,16,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,4.6,4.6,1.7,11.9,95.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,39.2,39.2,33.4,45.4,513.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,17,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,25.2,25.2,19.3,32.2,277.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,17,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,26.0,26.0,24.3,27.8,4355.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,17,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,33.4,33.4,20.0,50.2,55.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,17,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,29.5,29.5,28.1,31.0,6518.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,18,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,45.4,45.4,32.6,58.8,103.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,18,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,34.7,34.7,26.4,44.1,251.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,18,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,37.9,37.9,21.3,58.0,65.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,18,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
