YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.4,17.4,,,13.7,22.0,904.0,,,High school graduate,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,32.9,32.9,,,19.3,50.0,57.0,,,,,,Other,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,20.2,20.2,,,12.3,31.4,209.0,,,,,"$25,000 - $34,999",,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,25.1,25.1,,,16.4,36.3,128.0,,,,,,2 or more races,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,26.0,26.0,,,22.2,30.2,923.0,,,Some college or technical school,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,30.8,30.8,,,26.9,34.9,1075.0,,,,,"$75,000 or greater",,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,23.1,23.1,,,17.3,30.0,405.0,,,,,Data not reported,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Income,Data not reported,INC,INCNR
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,25.0,25.0,,,22.8,27.3,3166.0,Total,,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Total,Total,OVR,OVERALL
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,27.0,27.0,,,21.8,32.9,441.0,,25 - 34,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,22.3,22.3,,,14.6,32.6,231.0,,,,,"Less than $15,000",,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,22.2,22.2,,,17.8,27.3,535.0,,35 - 44,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,19.8,19.8,,,15.8,24.5,551.0,,65 or older,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,13.0,13.0,,,5.1,29.4,106.0,,,,,,Hispanic,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,14.3,14.3,,,12.9,15.9,4938.0,,,,,,Non-Hispanic White,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.3,16.3,,,13.8,19.1,1851.0,,,,,,Non-Hispanic Black,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,15.6,15.6,,,12.4,19.4,1250.0,,,,,Data not reported,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,Data not reported,INC,INCNR
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,27.2,27.2,,,21.9,33.4,351.0,,18 - 24,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,21.2,21.2,,,18.0,24.7,1131.0,,,,,"$75,000 or greater",,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,11.1,11.1,,,8.5,14.3,1055.0,,,,,"Less than $15,000",,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,12.4,12.4,,,10.2,15.0,1274.0,,45 - 54,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,15.3,15.3,,,6.3,32.7,63.0,,,,,,American Indian/Alaska Native,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.3,16.3,,,13.1,20.0,608.0,,25 - 34,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,22.6,22.6,,,19.9,25.4,1810.0,,,College graduate,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,23.2,23.2,,,11.3,41.6,54.0,,,,,,2 or more races,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,10.9,10.9,,,8.5,13.9,1339.0,,,,,"$15,000 - $24,999",,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.5,16.5,,,13.2,20.3,846.0,,,,,"$35,000 - $49,999",,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,7.7,7.7,,,5.4,10.7,1111.0,,,Less than high school,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Education,Less than high school,EDU,EDUHS
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.3,16.3,,,13.9,19.0,1905.0,,,Some college or technical school,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,10.7,10.7,,,9.2,12.4,2408.0,,65 or older,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.4,16.4,,,13.2,20.2,784.0,,,,,"$50,000 - $74,999",,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,15.0,15.0,,,13.8,16.3,7145.0,Total,,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Total,Total,OVR,OVERALL
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,12.0,12.0,,,8.9,16.1,740.0,,,,,"$25,000 - $34,999",,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.3,17.3,,,15.3,19.6,2424.0,,,,Male,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Gender,Male,GEN,MALE
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.0,17.0,,,14.0,20.4,851.0,,35 - 44,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,9.5,9.5,,,7.8,11.6,1653.0,,55 - 64,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,13.2,13.2,,,11.2,15.6,2307.0,,,High school graduate,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,12.8,12.8,,,11.5,14.3,4721.0,,,,Female,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Gender,Female,GEN,FEMALE
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,23.6,23.6,,,17.1,31.5,485.0,,,,,"$25,000 - $34,999",,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,12.3,12.3,,,10.5,14.3,1662.0,,65 or older,,,,,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,14.3,14.3,,,9.6,20.7,635.0,,,,,"Less than $15,000",,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,22.6,22.6,,,19.1,26.4,1142.0,,,College graduate,,,,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Education,College graduate,EDU,EDUCOGRAD
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,21.7,21.7,,,16.5,28.0,517.0,,,,,"$50,000 - $74,999",,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.6,17.6,,,12.5,24.1,552.0,,,,,Data not reported,,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Income,Data not reported,INC,INCNR
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,20.4,20.4,,,14.4,28.1,537.0,,,,,,Non-Hispanic Black,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.1,16.1,,,12.9,20.0,1518.0,,,High school graduate,,,,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,30.4,30.4,,,22.1,40.1,126.0,,18 - 24,,,,,"(34.748650124, -92.274490743)",PA,PA1,Q044,VALUE,5,Age (years),18 - 24,AGEYR,AGEYR1824
