YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,32.4,32.4,,,28.3,36.7,1139.0,,,,,"$75,000 or greater",,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,34.8,34.8,,,29.4,40.6,785.0,,55 - 64,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,29.4,29.4,,,25.6,33.4,1541.0,,,,Female,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Gender,Female,GEN,FEMALE
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,37.0,37.0,,,28.7,46.1,336.0,,,,,"$35,000 - $49,999",,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.2,42.2,,,36.2,48.4,778.0,,,High school graduate,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,32.4,32.4,,,22.6,44.0,216.0,,,,,"$25,000 - $34,999",,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,17.5,17.5,,,9.7,29.5,82.0,,,,,,Hispanic,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,37.9,37.9,,,31.7,44.5,464.0,,45 - 54,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Age (years),45 - 54,AGEYR,AGEYR4554
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,49.3,49.3,,,38.8,59.9,153.0,,18 - 24,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,26.3,26.3,,,22.6,30.3,1145.0,,,College graduate,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Education,College graduate,EDU,EDUCOGRAD
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,34.0,34.0,,,27.4,41.3,427.0,,,,,"$50,000 - $74,999",,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,36.7,36.7,,,31.8,41.9,847.0,,,Some college or technical school,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,55.2,55.2,,,43.3,66.5,249.0,,,,,"Less than $15,000",,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Income,"Less than $15,000",INC,INCLESS15
2017,2017,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,38.5,38.5,,,30.6,47.2,377.0,,35 - 44,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,2,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,44.1,44.1,,,40.6,47.7,1501.0,,,,,,Non-Hispanic Black,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.2,42.2,,,40.0,44.4,3685.0,,,,Female,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Gender,Female,GEN,FEMALE
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,47.7,47.7,,,44.4,51.1,1317.0,,55 - 64,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,45.4,45.4,,,40.5,50.5,584.0,,25 - 34,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.7,42.7,,,38.1,47.5,723.0,,,,,"$50,000 - $74,999",,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,36.6,36.6,,,25.1,49.8,104.0,,,,,,2 or more races,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,39.5,39.5,,,35.9,43.3,1217.0,,,,,"$75,000 or greater",,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,46.3,46.3,,,44.3,48.3,4195.0,,,,,,Non-Hispanic White,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,26.9,26.9,,,16.3,40.9,77.0,,,,,,Hispanic,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,56.1,56.1,,,51.3,60.9,707.0,,,Less than high school,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Education,Less than high school,EDU,EDUHS
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,49.2,49.2,,,44.1,54.3,737.0,,,,,"Less than $15,000",,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,46.4,46.4,,,42.1,50.7,1002.0,,,,,"$15,000 - $24,999",,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,47.4,47.4,,,43.4,51.4,1235.0,,,,,Data not reported,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,Data not reported,INC,INCNR
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,46.9,46.9,,,43.7,50.0,1816.0,,,High school graduate,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,38.1,38.1,,,35.6,40.6,2240.0,,65 or older,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,44.7,44.7,,,41.5,47.9,1769.0,,,Some college or technical school,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,45.5,45.5,,,40.6,50.5,708.0,,,,,"$35,000 - $49,999",,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,47.9,47.9,,,45.2,50.5,2452.0,,,,Male,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Gender,Male,GEN,MALE
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,56.4,56.4,,,41.0,70.5,77.0,,,,,,American Indian/Alaska Native,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.1,42.1,,,35.5,48.9,309.0,,18 - 24,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,52.6,52.6,,,48.7,56.5,996.0,,45 - 54,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,44.9,44.9,,,43.1,46.6,6140.0,Total,,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Total,Total,OVR,OVERALL
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,46.2,46.2,,,40.2,52.4,518.0,,,,,"$25,000 - $34,999",,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,44.1,44.1,,,39.6,48.7,694.0,,35 - 44,,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,34.8,34.8,,,32.0,37.7,1833.0,,,College graduate,,,,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,41.5,41.5,,,36.9,46.3,1305.0,,,Some college or technical school,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.7,42.7,,,36.0,49.6,357.0,,35 - 44,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,39.5,39.5,,,36.4,42.7,2410.0,,65 or older,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,41.2,41.2,,,38.0,44.5,3029.0,,,,Female,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Gender,Female,GEN,FEMALE
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,49.8,49.8,,,39.8,59.8,139.0,,18 - 24,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,48.2,48.2,,,44.1,52.3,1694.0,,,,Male,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Gender,Male,GEN,MALE
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,44.7,44.7,,,42.1,47.3,4731.0,Total,,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Total,Total,OVR,OVERALL
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,46.1,46.1,,,37.6,54.8,391.0,,,Less than high school,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Education,Less than high school,EDU,EDUHS
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,50.5,50.5,,,42.8,58.1,603.0,,,,,"$35,000 - $49,999",,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,41.8,41.8,,,37.4,46.3,1435.0,,,College graduate,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Education,College graduate,EDU,EDUCOGRAD
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,43.1,43.1,,,23.1,65.6,58.0,,,,,,American Indian/Alaska Native,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,43.0,43.0,,,37.1,49.1,834.0,,,,,"$15,000 - $24,999",,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,49.9,49.9,,,44.1,55.8,592.0,,45 - 54,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Age (years),45 - 54,AGEYR,AGEYR4554
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,46.9,46.9,,,44.1,49.7,3713.0,,,,,,Non-Hispanic White,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,43.2,43.2,,,35.3,51.5,496.0,,,,,"$25,000 - $34,999",,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,39.6,39.6,,,34.1,45.4,829.0,,,,,"$75,000 or greater",,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,53.7,53.7,,,46.1,61.0,521.0,,,,,"Less than $15,000",,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,"Less than $15,000",INC,INCLESS15
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,29.9,29.9,,,16.8,47.5,76.0,,,,,,Hispanic,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,43.9,43.9,,,35.7,52.4,217.0,,25 - 34,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Age (years),25 - 34,AGEYR,AGEYR2534
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.1,42.1,,,26.3,59.6,111.0,,,,,,2 or more races,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,42.6,42.6,,,36.0,49.4,864.0,,,,,Data not reported,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,Data not reported,INC,INCNR
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,45.2,45.2,,,40.7,49.8,1016.0,,55 - 64,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,40.5,40.5,,,32.7,48.7,663.0,,,,,,Non-Hispanic Black,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,43.4,43.4,,,36.7,50.3,584.0,,,,,"$50,000 - $74,999",,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,48.6,48.6,,,44.1,53.1,1590.0,,,High school graduate,,,,"(34.748650124, -92.274490743)",FV,FV1,Q018,VALUE,5,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,38.9,38.9,,,35.9,42.1,1211.0,,25 - 34,,,,,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,4,Age (years),25 - 34,AGEYR,AGEYR2534
2017,2017,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,37.3,37.3,,,35.1,39.5,2782.0,,55 - 64,,,,,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,4,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,41.7,41.7,,,37.7,45.7,742.0,,18 - 24,,,,,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,4,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,38.6,38.6,,,35.7,41.5,1882.0,,,,,"$15,000 - $24,999",,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,4,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,41.5,41.5,,,39.4,43.7,3151.0,,,High school graduate,,,,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,4,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,39.0,39.0,,,36.5,41.5,2075.0,,45 - 54,,,,,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,4,Age (years),45 - 54,AGEYR,AGEYR4554
